year,player,matches_tot,matches_w,perc_2nd_overall,perc_2nd_w,margin_2nd_w,matches_2nd_w
2008,Ivo Karlovic,57,31,14.43591046581972,15.10344827586207,-0.4137931034482758,5
2008,Horia Tecau,1,0,,,,0
2008,Clement Morel,1,1,,,,0
2008,Martin Vassallo Arguello,18,5,13.222222222222221,16.2,-2.1999999999999993,0
2008,Pavel Katliarov,1,0,,,,0
2008,Khalid Al Nabhani,3,1,,,,0
2008,Henry Estrella,1,1,,,,0
2008,Marcelo Arevalo,3,0,,,,0
2008,Syrym Abdukhalikov,3,2,,,,0
2008,Christophe Rochus,12,5,11.25,13.8,1.8000000000000007,1
2008,Olivier Rochus,38,13,14.578947368421053,14.692307692307692,1.1538461538461533,2
2008,Josselin Ouanna,7,2,14.714285714285714,18.0,3.5,1
2008,Tsung Hua Yang,1,0,,,,0
2008,Weerapat Doakmaiklee,3,0,,,,0
2008,Rasmus Norby,1,1,,,,0
2008,Thierry Ascione,10,1,13.3,16.0,4.0,0
2008,Slah Mbarek,1,0,,,,0
2008,Daniel Brands,5,1,10.8,11.0,0.0,0
2008,Marat Safin,49,25,20.021335807050093,22.136363636363637,5.181818181818183,7
2008,Franko Skugor,1,0,,,,0
2008,Ivo Klec,2,0,,,,0
2008,Gilles Simon,79,52,18.4373293621246,19.54901960784314,3.4705882352941195,13
2008,Brian Dabul,7,3,13.714285714285714,11.333333333333334,-3.666666666666666,0
2008,Reda El Amrani,2,1,,,,0
2008,Carlos Avellan,2,2,,,,0
2008,Martin Sayer,1,1,,,,0
2008,Juan Carlos Ramirez,4,2,,,,0
2008,Florent Serra,44,20,14.5,17.05,1.3000000000000007,3
2008,Austin Krajicek,1,0,,,,0
2008,Andy Roddick,68,50,13.59199168797954,13.782608695652174,-1.2826086956521738,7
2008,Woong Sun Jun,7,2,10.571428571428571,12.0,-2.0,0
2008,Fernando Verdasco,74,47,10.624324324324325,10.6,-3.200000000000001,3
2008,Feliciano Lopez,53,27,17.424150943396228,17.64,1.3200000000000003,6
2008,Artem Smirnov,3,1,,,,0
2008,Ernests Gulbis,46,24,16.866930171278,18.272727272727273,1.0,4
2008,Daniel Gimeno Traver,14,7,14.071428571428571,11.428571428571429,1.7142857142857153,2
2008,Luis Horna,26,9,11.795673076923077,9.875,-4.75,0
2008,Bruno Echagaray,2,0,,,,0
2008,Ali Ismaeel,1,0,,,,0
2008,Pablo Andujar,9,3,9.88888888888889,10.0,-6.333333333333332,0
2008,Tommy Robredo,60,37,12.846666666666666,13.4,-1.3714285714285719,5
2008,Karim Alayli,4,1,,,,0
2008,Guillermo Coria,10,2,10.9,14.5,3.5,0
2008,Daniel Munoz de la Nava,1,0,,,,0
2008,Filip Prpic,2,0,,,,0
2008,Benjamin Balleret,6,3,,,,0
2008,Ryler Deheart,2,1,28.0,44.0,-3.0,0
2008,Michael Lai,3,2,,,,0
2008,Bob Bryan,1,1,,,,0
2008,Charalampos Kapogiannis,2,0,,,,0
2008,Juan Pablo Brzezicki,10,3,12.0,11.333333333333334,-1.0,0
2008,Grega Zemlja,1,1,,,,0
2008,Martin Pedersen,4,2,,,,0
2008,Lazar Magdincev,2,1,,,,0
2008,Edouard Roger-Vasselin,8,2,12.5,12.5,1.0,0
2008,Eric Taino,2,1,,,,0
2008,Eric Prodon,4,0,,,,0
2008,Miguel Angel Lopez Jaen,3,1,14.0,28.0,-2.0,0
2008,Daniel Garza,2,1,,,,0
2008,Stefano Galvani,2,1,22.5,15.0,5.0,1
2008,Anis Ghorbel,1,0,,,,0
2008,Greg Jones,1,0,,,,0
2008,Robin Roshardt,1,0,,,,0
2008,Leonardo Mayer,2,1,12.0,13.0,4.0,0
2008,Kei Nishikori,29,17,15.84848484848485,17.666666666666668,0.7333333333333343,3
2008,Rainer Eitzinger,2,0,,,,0
2008,Jiri Vanek,23,7,15.576811594202898,18.571428571428573,0.1428571428571459,2
2008,Bobby Reynolds,32,13,18.4375,21.846153846153847,3.4615384615384635,3
2008,Alejandro Falla,19,8,20.82456140350877,25.333333333333332,2.5,2
2008,Thomaz Bellucci,19,4,20.324561403508774,24.666666666666668,3.3333333333333357,2
2008,Elbert Sie,2,1,,,,0
2008,Peng Sun,5,2,,,,0
2008,Juan Carlos Ferrero,36,21,12.805555555555555,14.380952380952381,-0.2857142857142847,2
2008,Ti Chen,4,2,,,,0
2008,Ryan Sweeting,3,1,13.0,9.0,-2.0,0
2008,Frederik Nielsen,4,1,,,,0
2008,Pavel Snobel,2,0,,,,0
2008,Kyu Tae Im,1,0,,,,0
2008,Marko Djokovic,1,0,,,,0
2008,Carlos Berlocq,19,3,14.0,20.333333333333332,9.999999999999998,2
2008,Adrian Cruciat,3,1,8.333333333333334,12.0,7.0,0
2008,Alun Jones,5,2,13.8,16.0,-4.0,0
2008,Brydan Klein,1,0,,,,0
2008,Diego Camacho,1,0,,,,0
2008,Sergei Bubka,2,2,,,,0
2008,Julio Cesar Campozano,4,2,,,,0
2008,Hiu Tung Yu,3,2,,,,0
2008,Ivan Dodig,1,0,,,,0
2008,Jason Engelhardt,1,0,,,,0
2008,Juan Martin del Potro,63,46,13.872534872534873,14.318181818181818,0.5227272727272734,8
2008,Brendan Evans,6,2,14.333333333333334,14.5,-5.0,0
2008,Aditya Hari Sasongko,1,1,,,,0
2008,Irakli Labadze,2,1,,,,0
2008,James Blake,72,48,18.677865612648223,18.386363636363637,3.75,10
2008,Nicolas Kiefer,43,23,17.915060315881107,16.818181818181817,2.4090909090909083,4
2008,Lovro Zovko,4,2,15.25,12.5,3.0,1
2008,Abdulla Hajji,1,0,,,,0
2008,Filippo Volandri,30,10,10.066666666666666,10.4,2.0999999999999996,2
2008,Benjamin Becker,31,11,17.806451612903224,17.454545454545453,2.18181818181818,4
2008,Ivan Navarro,21,7,15.095238095238095,15.285714285714286,1.4285714285714288,1
2008,Jun Chao Xu,1,0,,,,0
2008,Juan Sebastian Cabal,2,0,,,,0
2008,Jae Sung An,1,0,,,,0
2008,Radek Stepanek,57,33,15.341920720454713,14.483870967741936,-0.6451612903225801,3
2008,Sebastien Grosjean,22,7,16.636363636363637,19.142857142857142,1.8571428571428577,0
2008,Devin Mullings,5,2,,,,0
2008,Karlis Lejnieks,3,1,11.0,21.0,3.0,0
2008,Josh Goodall,1,0,,,,0
2008,Simone Bolelli,59,29,13.895027970276361,14.392857142857142,-0.2142857142857153,4
2008,Marcos Daniel,23,8,14.144927536231883,14.666666666666666,3.833333333333332,3
2008,Philipp Oswald,1,0,,,,0
2008,Tomas Berdych,57,35,14.812487100103198,14.411764705882353,3.382352941176471,6
2008,Pavel Vizner,1,0,,,,0
2008,Adrian Mannarino,6,3,14.166666666666666,13.333333333333334,0.6666666666666679,1
2008,Daniel King Turner,6,4,,,,0
2008,Justin Oneal,1,0,,,,0
2008,Yohny Romero,4,3,,,,0
2008,Alexander Slabinsky,1,0,,,,0
2008,Blazej Koniusz,2,0,,,,0
2008,Mauricio Estivariz,2,1,,,,0
2008,Ricardo Mena,1,1,,,,0
2008,Konstantinos Economidis,3,1,,,,0
2008,Vladimir Voltchkov,2,0,,,,0
2008,Michael Llodra,44,23,17.803822314049583,20.318181818181817,3.0,4
2008,Marcel Granollers,35,15,15.82857142857143,16.066666666666666,3.799999999999999,4
2008,Marvin Rolle,1,0,,,,0
2008,Wan Gao,1,0,,,,0
2008,Ouassel Hared,1,0,,,,0
2008,Gael Monfils,47,30,14.425531914893616,16.266666666666666,0.09999999999999787,5
2008,Izak Van Der Merwe,2,1,,,,0
2008,Daniel Koellerer,3,1,10.666666666666666,15.0,2.0,1
2008,Ruben Bemelmans,1,1,,,,0
2008,Gastao Elias,3,0,,,,0
2008,Alexander Peya,10,4,12.853333333333333,12.333333333333334,-4.999999999999998,0
2008,Laurent Bram,1,0,,,,0
2008,Nicolas Almagro,53,36,16.98627787307033,16.424242424242426,3.5454545454545467,9
2008,Yen Hsun Lu,26,11,17.092796092796092,18.77777777777778,4.555555555555557,4
2008,Ilija Martinoski,2,1,,,,0
2008,Carlos Moya,51,28,17.705882352941178,19.535714285714285,3.428571428571427,11
2008,Talal Ouahabi,1,0,,,,0
2008,Jonas Bjorkman,22,8,14.518481518481519,17.714285714285715,3.8571428571428577,4
2008,Yuri Schukin,12,4,14.952380952380954,14.0,3.5,0
2008,Robin Soderling,66,45,14.539957716701903,14.418604651162791,2.0232558139534884,12
2008,Marin Cilic,62,37,19.929435483870968,20.81081081081081,4.648648648648649,16
2008,Alexey Kedryuk,4,1,,,,0
2008,Karim Maamoun,3,2,,,,0
2008,Janez Semrajc,1,1,,,,0
2008,Juan Monaco,49,28,12.656084656084657,13.148148148148149,0.2222222222222232,3
2008,Jose De Armas,1,0,,,,0
2008,Pavol Cervenak,1,0,,,,0
2008,Yuichi Ito,1,0,,,,0
2008,Nicolas Devilder,15,4,15.666666666666666,15.5,1.75,1
2008,Kevin Anderson,23,13,17.631642512077295,16.75,-2.0,0
2008,Peter Polansky,6,3,,,,0
2008,Sulaiman Al Rawahi,1,0,,,,0
2008,Michal Tabara,2,0,,,,0
2008,Nodar Itonishvili,3,0,,,,0
2008,Bjorn Rehnquist,4,2,10.0,15.5,2.5,1
2008,Kristian Pless,2,0,,,,0
2008,Denis Matsukevitch,1,0,,,,0
2008,Kristof Vliegen,25,7,14.504000000000001,16.142857142857142,3.1428571428571423,2
2008,Alexander Kudryavtsev,8,2,20.25,24.5,9.5,2
2008,Shao Xuan Zeng,1,0,,,,0
2008,Jan Hernych,12,4,16.25,13.75,-3.0,0
2008,Jesse Huta Galung,7,2,12.464285714285714,8.0,5.0,0
2008,Gabriel Trujillo Soler,2,1,11.0,16.0,-4.0,0
2008,Jerzy Janowicz,3,1,,,,0
2008,Tatsuma Ito,1,0,,,,0
2008,Jonathan Eysseric,1,0,,,,0
2008,Konstantinos Mikos,2,0,,,,0
2008,Tomas Zib,1,0,,,,0
2008,Alexandros Jakupovic,2,0,,,,0
2008,Mahmoud Ezz,1,0,,,,0
2008,Ivan Sergeyev,2,2,,,,0
2008,Rafael Arevalo,6,3,13.5,19.0,-2.0,0
2008,Mario Ancic,49,32,15.516317733990148,16.620689655172413,1.3103448275862064,7
2008,Eduardo Schwank,30,15,16.266666666666666,17.066666666666666,2.799999999999999,2
2008,Romain Jouan,2,1,19.0,25.0,12.0,0
2008,James Ward,2,0,,,,0
2008,Rami Osman,1,0,,,,0
2008,Ivan Miranda,4,0,,,,0
2008,Igor Kunitsyn,29,15,14.350132625994696,15.076923076923077,1.9230769230769234,2
2008,Sebastien De Chaunac,2,0,,,,0
2008,Matwe Middelkoop,1,0,,,,0
2008,Zhe Li,2,2,,,,0
2008,Scott Lipsky,1,0,,,,0
2008,Thomas Johansson,38,16,15.727679522693375,16.076923076923077,0.23076923076922995,4
2008,Robin Haase,27,14,16.51851851851852,15.5,1.583333333333334,2
2008,Fernando Vicente,1,0,,,,0
2008,Louk Sorensen,2,2,,,,0
2008,Michael Ryderstedt,2,1,13.5,15.0,1.0,0
2008,Gilles Muller,13,7,20.707692307692312,24.6,-2.0,1
2008,Julien Benneteau,42,22,13.667919799498744,14.227272727272727,1.0,4
2008,Timothy Neilly,3,1,,,,0
2008,Revaz Osadze,1,0,,,,0
2008,Henri Kontinen,2,1,,,,0
2008,Jamie Baker,5,1,,,,0
2008,Marco Crugnola,1,0,,,,0
2008,Agustin Calleri,45,22,16.64787878787879,16.85,5.500000000000002,10
2008,Alex Bogdanovic,8,1,17.583333333333336,10.0,0.0,0
2008,Marko Tkalec,3,2,,,,0
2008,Frank Dancevic,17,6,18.41176470588235,19.333333333333332,4.999999999999998,2
2008,Diego Hartfield,9,2,11.777777777777779,16.0,-0.5,0
2008,Joachim Johansson,2,1,9.5,9.0,-5.0,0
2008,Yan Bai,5,3,,,,0
2008,Andreas Seppi,60,30,17.767857142857142,18.0,2.2142857142857135,6
2008,Raemon Sluiter,1,0,,,,0
2008,Potito Starace,44,19,10.669191919191919,9.444444444444445,-2.833333333333334,0
2008,Robert Smeets,5,0,,,,0
2008,Tommy Haas,33,18,17.502164502164504,16.61111111111111,0.3888888888888893,3
2008,Dominik Hrbaty,14,5,12.491071428571429,10.0,3.5,0
2008,Jose Rubin Statham,4,3,,,,0
2008,Ricardas Berankis,2,0,,,,0
2008,Tomas Cakl,1,0,,,,0
2008,Somdev Devvarman,7,2,15.857142857142858,15.5,-3.5,0
2008,Mike Bryan,1,0,,,,0
2008,Cesar Escobar Serrano,1,0,,,,0
2008,Martin Fischer,3,0,,,,0
2008,Rainer Schuettler,44,21,17.295454545454547,21.38095238095238,2.2857142857142847,7
2008,Sam Querrey,54,28,16.419753086419753,17.428571428571427,0.5357142857142847,6
2008,Igor Sijsling,1,0,,,,0
2008,Alex Bogomolov Jr,2,0,,,,0
2008,Mehdi Ziadi,1,0,,,,0
2008,Mikhail Youzhny,50,28,15.72,17.0,3.333333333333334,3
2008,Haithem Abid,1,0,,,,0
2008,Cecil Mamiit,7,2,14.714285714285714,19.0,3.0,1
2008,Jean Claude Scherrer,2,1,7.0,9.0,-5.0,0
2008,Luis Delgado,1,0,,,,0
2008,Noam Okun,2,1,,,,0
2008,Abdullah Maqdas,2,2,,,,0
2008,Mischa Zverev,41,18,11.982039911308204,12.133333333333333,0.8666666666666654,3
2008,Ayrton Wibowo,2,0,,,,0
2008,Evgeny Korolev,30,13,15.166666666666666,16.307692307692307,4.153846153846153,4
2008,Jurgen Melzer,56,30,17.146192528735632,18.103448275862068,1.9310344827586192,10
2008,Lukas Lacko,5,1,,,,0
2008,Marc Gicquel,45,21,16.266666666666666,17.952380952380953,1.476190476190478,3
2008,Sebastian Decoud,4,2,12.5,17.5,-3.5,0
2008,Matias Silva,1,0,,,,0
2008,Vincent Spadea,32,13,17.934895833333336,18.916666666666668,1.9166666666666679,4
2008,Philipp Kohlschreiber,54,33,15.275925925925927,14.433333333333334,1.8666666666666671,9
2008,Harri Heliovaara,1,0,,,,0
2008,Luka Gregorc,7,4,14.714285714285714,17.25,1.75,1
2008,Thomas Fabbiano,1,0,,,,0
2008,Jesse Levine,25,8,15.01142857142857,15.285714285714286,3.571428571428573,0
2008,Alberto Martin,8,2,15.375,13.0,1.0,1
2008,Piero Luisi,2,1,,,,0
2008,Guillermo Canas,45,22,17.768205868205868,18.523809523809526,3.7619047619047628,5
2008,Janko Tipsarevic,49,26,19.69795918367347,21.2,4.52,9
2008,Uladzimir Ignatik,5,2,,,,0
2008,Taylor Dent,2,0,,,,0
2008,Philippe Grandjean,3,0,,,,0
2008,Thiemo De Bakker,6,4,19.333333333333332,22.0,14.0,1
2008,Richard Gasquet,54,32,16.238493485805314,15.35483870967742,1.7096774193548399,5
2008,Marc Lopez,4,1,11.25,1.0,-2.0,0
2008,Simon Stadler,8,4,13.375,17.75,0.0,0
2008,Nicolas Mahut,42,16,15.880952380952381,19.3125,1.5625,3
2008,Sam Groth,2,1,20.5,18.0,5.0,0
2008,Stephane Bohli,10,6,17.9,15.0,-3.0,0
2008,Flavio Cipolla,13,6,12.461538461538462,16.333333333333332,-4.333333333333336,0
2008,Victor Crivoi,6,3,17.666666666666668,24.0,8.0,1
2008,Roman Margoulis,2,0,,,,0
2008,George Kallis,1,0,,,,0
2008,Santiago Giraldo,13,4,16.46153846153846,17.5,5.0,1
2008,Diego Junqueira,3,1,14.666666666666666,14.0,3.0,0
2008,Nicolas Massu,21,9,14.428571428571429,15.0,0.0,1
2008,Ryan Harrison,2,1,9.0,11.0,1.0,0
2008,Thomas Kromann,1,0,,,,0
2008,Conor Niland,4,2,,,,0
2008,Martin Slanar,3,1,14.333333333333334,18.0,0.0,0
2008,Thiago Alves,4,1,29.5,28.0,1.0,0
2008,Nenad Zimonjic,1,0,,,,0
2008,Lukas Dlouhy,7,2,13.678571428571429,6.0,-11.0,0
2008,Alexandre Sidorenko,1,0,,,,0
2008,Julio Silva,2,1,10.0,13.0,1.0,0
2008,Hiroki Kondo,1,0,,,,0
2008,Jan Vacek,2,1,15.5,17.0,2.0,0
2008,Colin Obrien,2,1,,,,0
2008,Andy Murray,75,58,17.166785714285712,17.160714285714285,3.1249999999999982,19
2008,Mauricio Doria Medina,3,1,,,,0
2008,Lleyton Hewitt,31,20,19.6415770609319,19.944444444444443,3.0,5
2008,Bruno Rodriguez,3,1,,,,0
2008,Younes El Aynaoui,9,6,13.333333333333334,14.0,2.4000000000000004,1
2008,Chris Guccione,34,14,16.53475935828877,18.727272727272727,-1.8181818181818201,2
2008,Victor Estrella,4,2,,,,0
2008,Novak Djokovic,81,64,14.824945240939865,14.629032258064516,1.016129032258064,10
2008,Illya Marchenko,1,1,,,,0
2008,Aisam Ul Haq Qureshi,5,1,13.8,17.0,-4.0,0
2008,Andrey Golubev,11,6,16.036363636363635,18.4,7.199999999999999,2
2008,Yves Allegro,2,1,,,,0
2008,Fabio Fognini,34,16,15.856401384083044,16.6875,1.25,2
2008,Michal Mertinak,1,0,,,,0
2008,Jan Minar,2,0,,,,0
2008,Komlavi Loglo,1,0,,,,0
2008,Mohammad Ghareeb,3,1,,,,0
2008,Pablo Cuevas,25,10,15.669230769230769,17.25,2.625,1
2008,Mounir El Aarej,2,0,,,,0
2008,David Marrero,6,2,21.5,27.5,6.0,1
2008,Ivan Ljubicic,39,20,16.621232568600988,16.894736842105264,0.9473684210526319,3
2008,Goran Bosalevski,1,0,,,,0
2008,Sherif Sabry,3,1,,,,0
2008,Ivo Minar,37,14,15.08108108108108,16.5,2.3571428571428577,2
2008,Michael Lammer,2,0,,,,0
2008,Dudi Sela,40,17,13.371886446886446,13.23076923076923,1.0,2
2008,Joseph Sirianni,14,6,17.857142857142858,16.666666666666668,1.0000000000000018,0
2008,Michael Yani,1,0,,,,0
2008,Leonardo Tavares,2,1,,,,0
2008,Dmitry Tursunov,59,36,17.584294734843088,20.11764705882353,3.0588235294117645,11
2008,Massimo Dellacqua,2,1,11.0,14.0,1.0,0
2008,Teymuraz Gabashvili,26,13,14.493589743589745,15.153846153846153,2.5384615384615383,3
2008,Ahmad Rabeea Muhammad,2,0,,,,0
2008,Mohamed Mamoun,1,0,,,,0
2008,Ruben Ramirez Hidalgo,7,1,14.285714285714286,16.0,12.0,0
2008,Guillermo Garcia Lopez,44,22,16.365800865800864,18.095238095238095,0.6190476190476204,6
2008,Ervin Eleskovic,2,1,7.0,11.0,4.0,1
2008,Vasek Pospisil,1,0,,,,0
2008,Denis Gremelmayr,36,15,17.186111111111114,17.866666666666667,1.6000000000000014,4
2008,Lado Chikhladze,1,0,,,,0
2008,Sebo Kiss,4,2,,,,0
2008,Carsten Ball,2,1,,,,0
2008,Roko Karanusic,20,8,17.5,16.5,3.0,3
2008,Albert Montanes,47,24,15.617021276595745,16.0,2.333333333333334,7
2008,Jesse Witten,1,0,,,,0
2008,Gustavo Ramirez,1,1,,,,0
2008,Sergio Roitman,25,7,13.56,13.142857142857142,0.14285714285714235,1
2008,Chris Eaton,2,1,16.0,14.0,-2.0,0
2008,Michal Przysiezny,5,2,,,,0
2008,Mariano Zabaleta,2,0,,,,0
2008,Mikhail Elgin,4,2,12.5,14.0,8.0,1
2008,Xavier Malisse,21,9,14.202380952380953,14.25,2.0,2
2008,Max Mirnyi,10,2,10.9,10.5,-3.5,0
2008,Santiago Ventura,24,8,17.541666666666668,18.375,5.0,3
2008,Jose Roberto Velasco,2,0,,,,0
2008,David Nalbandian,60,44,15.68957264957265,15.794871794871796,3.0,12
2008,Vaja Uzakov,1,0,,,,0
2008,Satoshi Iwabuchi,2,1,,,,0
2008,Frederic Niemeyer,6,2,,,,0
2008,Laurent Recouderc,1,0,,,,0
2008,Rafael Nadal,93,82,13.07513270722744,13.329113924050633,0.35443037974683556,9
2008,Evgeny Donskoy,1,0,,,,0
2008,Leander Paes,1,0,,,,0
2008,Maximo Gonzalez,9,4,15.444444444444445,18.5,-2.0,0
2008,Kornel Bardoczky,3,2,,,,0
2008,Nick Lindahl,1,0,,,,0
2008,Bartolome Salva Vidal,1,0,,,,0
2008,Timo Nieminen,1,0,,,,0
2008,Kevin Kim,3,0,,,,0
2008,Robert Kendrick,12,3,17.666666666666668,18.0,1.3333333333333321,1
2008,Andrei Pavel,5,0,,,,0
2008,Daniel Evans,1,0,,,,0
2008,Mikhail Kukushkin,8,4,14.833333333333332,14.666666666666666,-7.666666666666666,0
2008,Nicolas Lapentti,35,17,15.59591836734694,17.285714285714285,0.35714285714285765,1
2008,Tim Goransson,1,0,,,,0
2008,Hans Podlipnik Castillo,2,0,,,,0
2008,Bjorn Phau,7,3,20.285714285714285,19.666666666666668,4.333333333333334,2
2008,Jose Antonio Sanchez De Luna,2,0,,,,0
2008,Michael Russell,8,3,13.75,13.666666666666666,-4.000000000000002,0
2008,Amer Delic,15,8,16.733333333333334,14.875,3.25,2
2008,Rui Machado,7,4,17.714285714285715,11.5,-0.5,1
2008,Johnny Arcilla,2,0,,,,0
2008,Wayne Odesnik,30,14,14.851111111111111,15.214285714285714,-0.9285714285714288,2
2008,Takao Suzuki,4,3,18.125,18.5,6.0,2
2008,Paul Hanley,1,0,,,,0
2008,David Guez,2,0,,,,0
2008,Rohan Bopanna,8,5,17.6875,22.0,0.0,1
2008,Jarkko Nieminen,54,26,13.346193415637863,13.958333333333334,-1.3333333333333321,2
2008,G D Jones,4,2,,,,0
2008,Jhonson Garcia,3,2,,,,0
2008,Ibrahim Abou Chahine,1,0,,,,0
2008,Rik De Voest,15,7,16.076190476190476,16.0,-1.0,1
2008,Mahmoud Nader Al Baloushi,1,0,,,,0
2008,Mikhail Ledovskikh,5,2,9.8,11.0,4.0,1
2008,Lamine Ouahab,4,3,10.25,11.0,6.0,1
2008,Joao Sousa,4,2,15.5,14.0,3.0,0
2008,Donald Young,28,8,15.857142857142858,14.875,1.5,3
2008,Ivan Endara,3,1,,,,0
2008,Hyung Taik Lee,30,12,14.730718954248365,16.444444444444443,5.444444444444443,4
2008,Jo-Wilfried Tsonga,49,34,15.03869599787967,15.181818181818182,-1.1515151515151505,7
2008,Walid Jallali,3,1,,,,0
2008,David Skoch,1,0,,,,0
2008,Farrukh Dustov,3,0,,,,0
2008,Slimane Saoudi,4,1,,,,0
2008,Francesco Piccari,1,0,,,,0
2008,Antonio Veic,1,0,,,,0
2008,Adrian Garcia,1,0,,,,0
2008,Mardy Fish,55,32,20.345454545454544,22.0625,6.0625,17
2008,Lukas Rosol,3,1,14.666666666666666,11.0,2.0,0
2008,Patrick Tierro,3,0,,,,0
2008,Martin Verkerk,3,0,,,,0
2008,Paul Capdeville,21,6,13.699633699633702,13.333333333333334,1.833333333333334,1
2008,Stefan Koubek,11,4,17.606060606060606,28.0,1.6666666666666679,1
2008,Jeremy Chardy,19,10,19.31578947368421,22.2,0.8000000000000007,0
2008,Jose Acasuso,53,27,15.640662796323175,16.53846153846154,4.30769230769231,10
2008,Oscar Hernandez,40,19,12.575,13.263157894736842,-1.0,3
2008,Xin Yuan Yu,3,2,,,,0
2008,Matteo Marrai,1,0,,,,0
2008,Harel Levy,6,0,,,,0
2008,Deniss Pavlovs,1,1,,,,0
2008,Tomislav Jotovski,1,0,,,,0
2008,Francesco Aldi,1,0,,,,0
2008,Mohammed Al Nabhani,4,1,,,,0
2008,Alexander Blom,3,1,,,,0
2008,Dusan Vemic,3,1,12.666666666666666,15.0,-4.0,0
2008,Juho Paukku,1,0,,,,0
2008,John Isner,30,11,14.848148148148148,13.818181818181818,-1.7272727272727266,1
2008,Arnaud Clement,28,11,20.660714285714285,24.5,5.399999999999999,4
2008,Viktor Troicki,41,21,13.161603194979318,13.368421052631579,1.1052631578947363,5
2008,Denis Istomin,8,6,19.375,19.5,0.5,0
2008,Dawid Olejniczak,4,1,,,,0
2008,Simon Greul,1,0,,,,0
2008,Clint Bowles,1,0,,,,0
2008,Go Soeda,7,3,14.04761904761905,19.0,2.0,1
2008,Zack Fleishman,1,0,,,,0
2008,Paul Henri Mathieu,60,32,19.352440033085195,20.838709677419356,4.64516129032258,12
2008,Florian Mayer,12,2,12.601851851851853,19.5,4.0,1
2008,Dominik Meffert,2,1,25.5,17.0,-9.0,0
2008,Ali Ghareeb,1,0,,,,0
2008,Ramon Delgado,8,5,,,,0
2008,Denes Lukacs,1,1,,,,0
2008,Predrag Rusevski,3,1,,,,0
2008,Stan Wawrinka,59,38,17.450648055832502,18.147058823529413,2.7352941176470598,9
2008,Ilija Bozoljac,2,1,36.0,26.0,4.0,0
2008,Rajeev Ram,6,2,12.5,14.0,-3.0,0
2008,Nick Van Rosberg,2,0,,,,0
2008,Malek Jaziri,2,0,,,,0
2008,Igor Andreev,75,43,15.445517241379308,17.162790697674417,1.813953488372091,15
2008,Simone Vagnozzi,1,0,,,,0
2008,Marco Chiudinelli,1,0,,,,0
2008,Juan Sebastian Langton,4,1,,,,0
2008,Fabrice Santoro,35,18,15.17142857142857,16.38888888888889,4.166666666666668,7
2008,Michael Leong,4,2,,,,0
2008,Mathieu Montcourt,5,1,6.8,4.0,-7.0,0
2008,Nikolay Davydenko,78,56,13.707988165680472,13.73076923076923,1.865384615384615,17
2009,Christopher Rungkat,3,1,,,,0
2009,Oliver Marach,1,0,,,,0
2009,Yuichi Sugita,2,0,,,,0
2009,Richard Bloomfield,1,0,,,,0
2009,Cesar Ramirez,2,1,,,,0
2009,Yuki Bhambri,2,1,,,,0
2009,Adrians Zguns,2,1,,,,0
2009,Olivier Patience,2,0,,,,0
2009,Abdelhak Hameurlaine,1,0,,,,0
2009,Fernando Gonzalez,55,39,16.236363636363638,16.564102564102566,1.4615384615384635,11
2009,Miguel Gallardo Valles,2,1,,,,0
2009,Peerakiat Siriluethaiwattana,2,0,,,,0
2009,Dick Norman,2,1,20.0,18.0,0.0,0
2009,Jan Hajek,4,2,16.0,17.0,-1.0,0
2009,Michael Berrer,13,5,11.923076923076923,12.8,-1.0,1
2009,Marcel Felder,2,1,,,,0
2009,Andrea Stoppini,2,0,,,,0
2009,Scoville Jenkins,2,1,16.0,17.0,0.0,0
2009,Juan Ignacio Chela,25,11,13.008888888888889,14.11111111111111,2.4444444444444446,1
2009,Peter Luczak,8,2,15.25,14.5,3.5,0
2009,Andreas Beck,44,22,17.581818181818182,17.363636363636363,0.6818181818181799,5
2009,Goran Tosic,4,1,,,,0
2009,Sergiy Stakhovsky,30,16,14.72014652014652,14.071428571428571,-0.14285714285714235,2
2009,Boris Pashanski,1,0,,,,0
2009,Victor Hanescu,60,27,12.229743589743588,14.384615384615385,-0.5769230769230766,2
2009,Jose Hernandez,3,2,,,,0
2009,Grigor Dimitrov,10,4,14.3,15.0,0.0,0
2009,Philipp Petzschner,40,15,19.175,24.866666666666667,5.533333333333335,6
2009,George Bastl,2,1,12.5,15.0,0.0,0
2009,Sergio Galdos,1,1,,,,0
2009,Demetrios Leontis,1,0,,,,0
2009,Andrei Karatchenia,2,0,,,,0
2009,Santiago Gonzalez,3,1,,,,0
2009,David Ferrer,70,46,15.63640707118968,15.923076923076923,1.4615384615384617,10
2009,Giovanni Lapentti,7,2,,,,0
2009,Brian Hung,1,1,,,,0
2009,Danai Udomchoke,9,3,,,,0
2009,Jean Rene Lisnard,4,2,17.5,17.0,3.0,0
2009,Blaz Kavcic,5,3,,,,0
2009,Amaury Gomez,1,0,,,,0
2009,Photos Kallias,4,0,,,,0
2009,Marcos Baghdatis,40,24,17.69705882352941,18.41176470588235,5.117647058823527,5
2009,Frederico Gil,36,18,14.994485294117645,15.8125,0.5625,5
2009,Eddy Chala,2,1,,,,0
2009,Grzegorz Panfil,1,0,,,,0
2009,Andrey Kuznetsov,3,1,16.333333333333332,24.0,-1.0,0
2009,Mauricio Echazu,3,1,,,,0
2009,Roger Federer,73,61,18.070118411887623,17.559322033898304,1.4576271186440657,9
